region,vm_size,quota,regions_supporting_instance,family_series,vcpu,memory_gb
newzealandnorth,Standard_E64-32ds_v4,,34,Standard,64,504
newzealandnorth,Standard_E64-32ds_v5,,34,Standard,64,512
newzealandnorth,Standard_E64-32s_v3,,35,Standard,64,432
newzealandnorth,Standard_E64-32s_v4,,34,Standard,64,504
newzealandnorth,Standard_E64-32s_v5,,34,Standard,64,512
newzealandnorth,Standard_E64_v3,,35,Standard,64,432
newzealandnorth,Standard_E64_v4,,34,Standard,64,504
newzealandnorth,Standard_E64_v5,,34,Standard,64,512
newzealandnorth,Standard_E64bds_v5,,34,Standard,64,512
newzealandnorth,Standard_E64bs_v5,,34,Standard,64,512
newzealandnorth,Standard_E64d_v4,,34,Standard,64,504
newzealandnorth,Standard_E64d_v5,,34,Standard,64,512
newzealandnorth,Standard_E64ds_v4,,34,Standard,64,504
newzealandnorth,Standard_E64ds_v5,,34,Standard,64,512
newzealandnorth,Standard_E64s_v3,,35,Standard,64,432
newzealandnorth,Standard_E64s_v4,,34,Standard,64,504
newzealandnorth,Standard_E64s_v5,,34,Standard,64,512
newzealandnorth,Standard_E8-2ds_v4,,35,Standard,8,64
newzealandnorth,Standard_E8-2ds_v5,,34,Standard,8,64
newzealandnorth,Standard_E8-2s_v3,,35,Standard,8,64
newzealandnorth,Standard_E8-2s_v4,,35,Standard,8,64
newzealandnorth,Standard_E8-2s_v5,,34,Standard,8,64
newzealandnorth,Standard_E8-4ds_v4,,35,Standard,8,64
newzealandnorth,Standard_E8-4ds_v5,,34,Standard,8,64
newzealandnorth,Standard_E8-4s_v3,,35,Standard,8,64
newzealandnorth,Standard_E8-4s_v4,,35,Standard,8,64
newzealandnorth,Standard_E8-4s_v5,,34,Standard,8,64
newzealandnorth,Standard_E8_v3,,35,Standard,8,64
newzealandnorth,Standard_E8_v4,,35,Standard,8,64
newzealandnorth,Standard_E8_v5,,34,Standard,8,64
newzealandnorth,Standard_E8bds_v5,,34,Standard,8,64
newzealandnorth,Standard_E8bs_v5,,34,Standard,8,64
newzealandnorth,Standard_E8d_v4,,35,Standard,8,64
newzealandnorth,Standard_E8d_v5,,34,Standard,8,64
newzealandnorth,Standard_E8ds_v4,,35,Standard,8,64
newzealandnorth,Standard_E8ds_v5,,34,Standard,8,64
newzealandnorth,Standard_E8s_v3,,35,Standard,8,64
newzealandnorth,Standard_E8s_v4,,35,Standard,8,64
newzealandnorth,Standard_E8s_v5,,34,Standard,8,64
newzealandnorth,Standard_E96-24ds_v5,,34,Standard,96,672
newzealandnorth,Standard_E96-24s_v5,,34,Standard,96,672
newzealandnorth,Standard_E96-48ds_v5,,34,Standard,96,672
newzealandnorth,Standard_E96-48s_v5,,34,Standard,96,672
newzealandnorth,Standard_E96_v5,,34,Standard,96,672
newzealandnorth,Standard_E96bds_v5,,33,Standard,96,672
newzealandnorth,Standard_E96bs_v5,,33,Standard,96,672
newzealandnorth,Standard_E96d_v5,,34,Standard,96,672
newzealandnorth,Standard_E96ds_v5,,34,Standard,96,672
newzealandnorth,Standard_E96s_v5,,34,Standard,96,672
newzealandnorth,Standard_F1,,35,Standard,1,2
newzealandnorth,Standard_F16,,35,Standard,16,32
newzealandnorth,Standard_F16s,,35,Standard,16,32
newzealandnorth,Standard_F16s_v2,,35,Standard,16,32
newzealandnorth,Standard_F1s,,35,Standard,1,2
newzealandnorth,Standard_F2,,35,Standard,2,4
newzealandnorth,Standard_F2s,,35,Standard,2,4
newzealandnorth,Standard_F2s_v2,,35,Standard,2,4
newzealandnorth,Standard_F32s_v2,,35,Standard,32,64
newzealandnorth,Standard_F4,,35,Standard,4,8
newzealandnorth,Standard_F48s_v2,,35,Standard,48,96
newzealandnorth,Standard_F4s,,35,Standard,4,8
newzealandnorth,Standard_F4s_v2,,35,Standard,4,8
newzealandnorth,Standard_F64s_v2,,35,Standard,64,128
newzealandnorth,Standard_F72s_v2,,35,Standard,72,144
newzealandnorth,Standard_F8,,35,Standard,8,16
newzealandnorth,Standard_F8s,,35,Standard,8,16
newzealandnorth,Standard_F8s_v2,,35,Standard,8,16
newzealandnorth,Standard_M12ds_v3,,15,Standard,12,240
newzealandnorth,Standard_M12s_v3,,15,Standard,12,240
newzealandnorth,Standard_M176ds_3_v3,,15,Standard,176,2794
newzealandnorth,Standard_M176ds_4_v3,,15,Standard,176,3892
newzealandnorth,Standard_M176s_3_v3,,15,Standard,176,2794
newzealandnorth,Standard_M176s_4_v3,,15,Standard,176,3892
newzealandnorth,Standard_M24ds_v3,,15,Standard,24,480
newzealandnorth,Standard_M24s_v3,,15,Standard,24,480
newzealandnorth,Standard_M48ds_1_v3,,15,Standard,48,974
newzealandnorth,Standard_M48s_1_v3,,15,Standard,48,974
newzealandnorth,Standard_M96ds_1_v3,,15,Standard,96,974
newzealandnorth,Standard_M96ds_2_v3,,15,Standard,96,1946
newzealandnorth,Standard_M96s_1_v3,,15,Standard,96,974
newzealandnorth,Standard_M96s_2_v3,,15,Standard,96,1946
canadacentral,Basic_A0,,16,Basic,1,0.75
canadacentral,Basic_A1,,16,Basic,1,1.75
canadacentral,Basic_A2,,16,Basic,2,3.5
canadacentral,Basic_A3,,16,Basic,4,7
canadacentral,Basic_A4,,16,Basic,8,14
canadacentral,Standard_A0,,16,Standard,1,0.75
canadacentral,Standard_A1,,16,Standard,1,1.75
canadacentral,Standard_A1_v2,,35,Standard,1,2
canadacentral,Standard_A2,,16,Standard,2,3.5
canadacentral,Standard_A2_v2,,35,Standard,2,4
canadacentral,Standard_A2m_v2,,35,Standard,2,16
canadacentral,Standard_A3,,16,Standard,4,7
canadacentral,Standard_A4,,16,Standard,8,14
canadacentral,Standard_A4_v2,,35,Standard,4,8
canadacentral,Standard_A4m_v2,,35,Standard,4,32
canadacentral,Standard_A5,,16,Standard,2,14
